category;description;moisture;energy;protein;lipids;cholesterol;carbohydrate;dietary_fiber;ash;calcium;magnesium;manganese;phosphorus;iron;sodium;potassium;copper;zinc;retinol;re;era;thiamin;riboflavin;pyridoxine;niacin;vitamin_c
8;Ch· (preto, camomila, erva-cidreira, capim-lim„o, etc.), Nao se aplica;N/A;1;0;0;0;0,3;0;N/A;0;3;0,22;1;0,02;3;37,03;0,01;0,02;0;N/A;N/A;0;0,01;0;0;0
8;CafÈ sol˙vel capuccino , Nao se aplica;N/A;27,71;0,26;0,84;0;5,17;0,13;N/A;4,05;3,12;0,01;1,96;0,03;50,1;22,94;0,01;0,02;0;N/A;N/A;0;0;0;0,18;0
8;Refrigerante de guaran· diet, Nao se aplica;N/A;0;0;0;0;0;0;N/A;0;0;0;0;0;15;0;0;0;0;N/A;N/A;0;0;0;0;0
8;Guaran· diet, Nao se aplica;N/A;0;0;0;0;0;0;N/A;0;0;0;0;0;15;0;0;0;0;N/A;N/A;0;0;0;0;0
8;Refrigerante de lim„o diet, Nao se aplica;N/A;0;0,1;0;0;0;0;N/A;4;1;0,02;0;0,04;6,01;2;0,03;0;0;N/A;N/A;0;0;0;0;0
8;Fanta uva light, Nao se aplica;N/A;0;0,1;0;0;0;0;N/A;4;1;0,02;0;0,04;6,01;2;0,03;0;0;N/A;N/A;0;0;0;0;0
8;Mate light, Nao se aplica;N/A;2,8;0,25;0;0;2,31;1,86;N/A;4,7;1,13;38,34;0,88;0,15;0,27;11,01;0,3;1,3;0;N/A;N/A;0,03;0,01;0,02;0,02;0,16
8;¡gua tÙnica light, Nao se aplica;N/A;40,02;0,05;0,02;0;10,14;0;N/A;2;1;0;0;0,11;9;1;0;0,04;0;N/A;N/A;0;0;0;0,02;0
8;Paraguai refrigerante light, Nao se aplica;N/A;2;0,11;0,03;0;0,29;0;N/A;3;1;0,11;9,01;0,11;8,01;8,01;0;0,01;0;N/A;N/A;0,01;0,02;0;0;0
8;Q-suco light, Nao se aplica;N/A;15,28;0;0;0;3,91;0;N/A;5,68;0;0;0;0,02;1,68;0,2;0,01;0;0;N/A;N/A;0;0;0;0;1,41
8;Q-refresko light, Nao se aplica;N/A;15,28;0;0;0;3,91;0;N/A;5,68;0;0;0;0,02;1,68;0,2;0,01;0;0;N/A;N/A;0;0;0;0;1,41
8;Q-suco diet, Nao se aplica;N/A;15,28;0;0;0;3,91;0;N/A;5,68;0;0;0;0,02;1,68;0,2;0,01;0;0;N/A;N/A;0;0;0;0;1,41
8;CafÈ capuccino sol˙vel light, Nao se aplica;N/A;12,77;0,14;1,01;0;0,91;0,05;N/A;3,39;1,79;0;0,74;0,01;24,95;8,81;0,01;0,01;0;N/A;N/A;0;0;0;0,07;0
8;CafÈ capuccino sol˙vel diet, Nao se aplica;N/A;12,77;0,14;1,01;0;0,91;0,05;N/A;3,39;1,79;0;0,74;0,01;24,95;8,81;0,01;0,01;0;N/A;N/A;0;0;0;0,07;0
8;¡gua tÙnica diet, Nao se aplica;N/A;40,02;0,05;0,02;0;10,14;0;N/A;2;1;0;0;0,11;9;1;0;0,04;0;N/A;N/A;0;0;0;0,02;0
8;Refrigerante de quinino dietÈtico, Nao se aplica;N/A;40,02;0,05;0,02;0;10,14;0;N/A;2;1;0;0;0,11;9;1;0;0,04;0;N/A;N/A;0;0;0;0,02;0
8;Ch· mate org‚nico, Nao se aplica;N/A;2,8;0,25;0;0;2,31;1,86;N/A;4,7;1,13;38,34;0,88;0,15;0,27;11,01;0,3;1,3;0;N/A;N/A;0,03;0,01;0,02;0,02;0,16
8;Chimarr„o org‚nico, Nao se aplica;N/A;2,8;0,25;0;0;2,31;1,86;N/A;4,7;1,13;38,34;0,88;0,15;0,27;11,01;0,3;1,3;0;N/A;N/A;0,03;0,01;0,02;0,02;0,16
8;Suco de clorofila, Nao se aplica;N/A;1,87;0,24;0,02;0;0,31;0,2;N/A;12,97;7,53;0,08;4,56;0,29;52,14;37,97;0,01;0,06;0;N/A;N/A;0,01;0,02;0,02;0,04;0,8
8;CafÈ com farinha, Nao se aplica;N/A;181;0,86;0,16;0;44,19;3,44;N/A;33,5;20;0,01;22,5;0,56;1,5;194,52;0,04;0,21;0;N/A;N/A;0,08;0,04;0;0,1;0
8;Cerveja (com ou sem ·lcool), Nao se aplica;N/A;43,19;0,46;0;0;3,57;0;N/A;4,02;6,03;0,01;14,06;0,02;4,02;27,12;0,01;0,01;0;N/A;N/A;0,01;0,03;0,05;0,52;0
8;Chopp, Nao se aplica;N/A;43,19;0,46;0;0;3,57;0;N/A;4,02;6,03;0,01;14,06;0,02;4,02;27,12;0,01;0,01;0;N/A;N/A;0,01;0,03;0,05;0,52;0
8;Aguardente, Nao se aplica;N/A;216;0;0;0;0;0;N/A;0;0;0;0;0;3;0;0,06;0;0;N/A;N/A;0;0;0;0;0
8;CachaÁa, Nao se aplica;N/A;216;0;0;0;0;0;N/A;0;0;0;0;0;3;0;0,06;0;0;N/A;N/A;0;0;0;0;0
8;Batida de qualquer sabor, Nao se aplica;N/A;187,38;0,54;3,69;0;22,14;0,32;N/A;7,07;8,26;0,37;17,54;0,39;1,6;92,64;0,08;0,16;0;N/A;N/A;0,03;0,01;0,05;0,19;4,73
8;Rum, Nao se aplica;N/A;230,18;0;0;0;0;0;N/A;0;0;0,02;3,99;0,04;1;1,99;0,02;0,04;0;N/A;N/A;0,01;0;0;0,01;0
8;Vodka, Nao se aplica;N/A;217,15;0;0;0;0;0;N/A;0;0;0,02;3,76;0,04;0,94;1,88;0,02;0,04;0;N/A;N/A;0,01;0;0;0,01;0
8;UÌsque, Nao se aplica;N/A;230,18;0;0;0;0;0;N/A;0;0;0,02;3,99;0,04;1;1,99;0,02;0,04;0;N/A;N/A;0,01;0;0;0,01;0
8;Whisky, Nao se aplica;N/A;230,18;0;0;0;0;0;N/A;0;0;0,02;3,99;0,04;1;1,99;0,02;0,04;0;N/A;N/A;0,01;0;0;0,01;0
8;Champanhe, Nao se aplica;N/A;82;0,07;0;0;2,6;0;N/A;9;10;0,12;18;0,27;5;71;0;0,12;0;N/A;N/A;0,01;0,02;0,05;0,11;0
8;Sidra champanhe, Nao se aplica;N/A;82;0,07;0;0;2,6;0;N/A;9;10;0,12;18;0,27;5;71;0;0,12;0;N/A;N/A;0,01;0,02;0,05;0,11;0
8;Martini, Nao se aplica;N/A;194,44;0,01;0;0;0,53;0;N/A;1,62;2,43;0,04;7,73;0,12;1,58;27,29;0,02;0,06;0;N/A;N/A;0,01;0,01;0,01;0,06;0
8;Conhaque, Nao se aplica;N/A;231;0;0;0;0;0;N/A;0;0;0,02;4;0,04;1;2;0,02;0,04;0;N/A;N/A;0,01;0;0;0,01;0
8;Drink dreher, Nao se aplica;N/A;216;0;0;0;0;0;N/A;0;0;0;0;0;3;0;0,06;0;0;N/A;N/A;0;0;0;0;0
8;Licor de qualquer sabor, Nao se aplica;N/A;282,65;0;0;0;33,64;0;N/A;1;0;0,02;1;0,06;1,99;1,99;0,08;0,07;0;N/A;N/A;0;0;0;0;0
8;CajuÌna, Nao se aplica;N/A;45;0,8;0;0;11,5;1,5;N/A;0;0;0;0;0;15;0;0;0;0;N/A;N/A;0;0;0;0;0
8;Vinho, Nao se aplica;N/A;84,5;0,07;0;0;2,6;0;N/A;7,95;11,93;0,13;22,87;0,46;3,98;126,26;0,01;0,14;0;N/A;N/A;0,01;0,03;0,06;0,22;0
8;Catuaba, Nao se aplica;N/A;216;0;0;0;0;0;N/A;0;0;0;0;0;3;0;0,06;0;0;N/A;N/A;0;0;0;0;0
8;Coquetel de frutas, Nao se aplica;N/A;187,38;0,54;3,69;0;22,14;0,32;N/A;7,07;8,26;0,37;17,54;0,39;1,6;92,64;0,08;0,16;0;N/A;N/A;0,03;0,01;0,05;0,19;4,73
8;Caipirinha, Nao se aplica;N/A;143,9;0,1;0,1;0;37,9;0,1;N/A;5,75;2,55;0,01;2,34;0,04;14,38;27,17;0,01;0,07;0;N/A;N/A;0,02;0,01;0,01;0,05;6,45
8;Bebida alcoÛlica , Nao se aplica;N/A;216;0;0;0;0;0;N/A;0;0;0;0;0;3;0;0,06;0;0;N/A;N/A;0;0;0;0;0
8;Vinho org‚nico, Nao se aplica;N/A;84,5;0,07;0;0;2,6;0;N/A;7,95;11,93;0,13;22,87;0,46;3,98;126,26;0,01;0,14;0;N/A;N/A;0,01;0,03;0,06;0,22;0
8;Cerveja (com ou sem ·lcool) light, Nao se aplica;N/A;29;0,24;0;0;1,64;0;N/A;4;5;0,01;12;0,03;4;21;0,01;0,01;0;N/A;N/A;0,01;0,02;0,03;0,39;0
8;Caxiri (aguardente de mandioca), Nao se aplica;N/A;216;0;0;0;0;0;N/A;0;0;0;0;0;3;0;0,06;0;0;N/A;N/A;0;0;0;0;0
3;Azeite de oliva, Nao se aplica;N/A;887,81;0;100,43;0;0;0;N/A;1;0;0;0;0,56;2,01;1;0;0;0;N/A;N/A;0;0;0;0;0
3;”leo de soja, Nao se aplica;N/A;879,73;0;99,52;0;0;0;N/A;0;0;0;0;0,05;0;0;0;0,01;0;N/A;N/A;0;0;0;0;0
3;Banha suÌna, Nao se aplica;N/A;902;0;100;95;0;0;N/A;0;0;0;0;0;0;0;0,07;0,11;0;N/A;N/A;0;0;0,02;0;0
3;Banha bovina, Nao se aplica;N/A;680;10,65;70,33;95;0;0;N/A;19;6;0;64;1,08;23;99;0,04;1,24;0;N/A;N/A;0,03;0,05;0,14;1,53;0
3;”leo n„o especificado, Nao se aplica;N/A;879,73;0;99,52;0;0;0;N/A;0;0;0;0;0,05;0;0;0;0,01;0;N/A;N/A;0;0;0;0;0
3;”leo de dendê, Nao se aplica;N/A;857,84;0;99,52;0;0;0;N/A;0;0;0;0;0;0;0;0,1;0;0;N/A;N/A;0;0;0;0;0
11;Salgadinho, Nao se aplica;N/A;274,6;13,41;16,88;107,65;16,54;0,88;N/A;84,48;19,5;0,18;154,25;2,05;165,16;213,11;0,08;2,49;43,72;N/A;N/A;0,23;0,27;0,19;3,01;1,65
11;Pastel (queijo, carne, palmito, etc.), Nao se aplica;N/A;319,81;10,38;15,68;61,19;33,51;1,45;N/A;18,34;16,77;0,31;108,95;2,48;413,2;127,61;0,09;0,93;19,18;N/A;N/A;0,42;0,3;0,1;3,33;1,19
11;Croquete , Nao se aplica;N/A;274,6;13,41;16,88;107,65;16,54;0,88;N/A;84,48;19,5;0,18;154,25;2,05;165,16;213,11;0,08;2,49;43,72;N/A;N/A;0,23;0,27;0,19;3,01;1,65
11;Coxinha , Nao se aplica;N/A;274,6;13,41;16,88;107,65;16,54;0,88;N/A;84,48;19,5;0,18;154,25;2,05;165,16;213,11;0,08;2,49;43,72;N/A;N/A;0,23;0,27;0,19;3,01;1,65
11;Empada (queijo, carne, camar„o, etc.), Nao se aplica;N/A;153,96;7,89;7,91;17,32;12,47;1,03;N/A;12,56;11,32;0,19;74,34;1,06;193,95;136,56;0,07;0,43;1,44;N/A;N/A;0,15;0,11;0,13;3,62;1,78
11;Rissole  (queijo, carne, camar„o, etc.), Nao se aplica;N/A;274,6;13,41;16,88;107,65;16,54;0,88;N/A;84,48;19,5;0,18;154,25;2,05;165,16;213,11;0,08;2,49;43,72;N/A;N/A;0,23;0,27;0,19;3,01;1,65
11;AcarajÈ, Nao se aplica;N/A;289;8,3;19,9;25;19,1;9,4;N/A;124;51;0,59;142;1,9;305;354;0,23;1,2;0;N/A;N/A;0,06;0;0;0;0
11;Torresmo , Nao se aplica;N/A;544;61,3;31,3;95;0;0;N/A;30;11;0,07;85;0,88;1838;127;0,09;0,56;12;N/A;N/A;0,1;0,28;0,02;1,55;0,5
11;Quibe , Nao se aplica;N/A;274,6;13,41;16,88;107,65;16,54;0,88;N/A;84,48;19,5;0,18;154,25;2,05;165,16;213,11;0,08;2,49;43,72;N/A;N/A;0,23;0,27;0,19;3,01;1,65
11;Abar· (Bahia), Nao se aplica;N/A;289;8,3;19,9;25;19,1;9,4;N/A;124;51;0,59;142;1,9;305;354;0,23;1,2;0;N/A;N/A;0,06;0;0;0;0
11;Pa¡oca de carne de sol, Nao se aplica;N/A;354;13,44;13,43;47;43,95;3,2;N/A;38,61;24,14;0,01;59,54;1,44;913,71;210,42;0,05;3,82;0;N/A;N/A;0,07;0,03;0;0;0
11;Angu frito, Nao se aplica;N/A;74,6;1,45;1,78;4,2;13;0,26;N/A;3,43;5,28;0,02;12,39;0,64;250,52;22,89;0,02;0,08;13,11;N/A;N/A;0,11;0,06;0,02;0,81;0
11;Angu de milho , Nao se aplica;N/A;60,58;1,44;0,2;0;13;0,26;N/A;2,96;5,25;0,02;11,92;0,64;239,26;22,42;0,02;0,08;0;N/A;N/A;0,11;0,06;0,02;0,81;0
11;Polenta , Nao se aplica;N/A;74,6;1,45;1,78;4,2;13;0,26;N/A;3,43;5,28;0,02;12,39;0,64;250,52;22,89;0,02;0,08;13,11;N/A;N/A;0,11;0,06;0,02;0,81;0
11;Esfirra , Nao se aplica;N/A;359,42;9,76;18,88;53,94;37,51;1,46;N/A;240,03;16,11;0,33;183,37;2,46;821,95;71,72;0,08;0,89;149,76;N/A;N/A;0,38;0,3;0,04;2,85;0
11;Esfirra de carne , Nao se aplica;N/A;346,45;11,9;21,38;67,24;26,2;1,08;N/A;20,68;14,56;0,26;107,97;2,43;224,21;156,63;0,09;2,22;127,09;N/A;N/A;0,28;0,23;0,14;3,65;0
11;Esfirra de queijo , Nao se aplica;N/A;359,42;9,76;18,88;53,94;37,51;1,46;N/A;240,03;16,11;0,33;183,37;2,46;821,95;71,72;0,08;0,89;149,76;N/A;N/A;0,38;0,3;0,04;2,85;0
11;Esfirra de ricota , Nao se aplica;N/A;320,39;7,54;15,25;41,37;38,09;1,46;N/A;174,34;14,8;0,33;133,71;2,51;759,07;82,56;0,08;0,64;130,9;N/A;N/A;0,38;0,28;0,03;2,85;0
11;Esfirra de frango , Nao se aplica;N/A;222,39;9,47;12,71;42,43;17,32;0,78;N/A;18,2;11,13;0,23;82,28;1,34;539,3;125,58;0,09;0,77;76,26;N/A;N/A;0,17;0,14;0,14;3,96;0
11;Enroladinho , Nao se aplica;N/A;274,6;13,41;16,88;107,65;16,54;0,88;N/A;84,48;19,5;0,18;154,25;2,05;165,16;213,11;0,08;2,49;43,72;N/A;N/A;0,23;0,27;0,19;3,01;1,65
11;Bolinho de aipim, Nao se aplica;N/A;212,64;6,28;13,11;15,92;18,51;2,72;N/A;29,98;26,23;0,29;89,76;1,29;398,23;333,13;0,13;1,36;2,79;N/A;N/A;0,09;0,08;0,22;1,32;10,86
11;Bolinho de bacalhau, Nao se aplica;N/A;214,01;16,7;12,75;74,8;7,69;0,83;N/A;48,92;25,86;0,08;184,31;0,96;377,44;165,21;0,09;0,63;41,03;N/A;N/A;0,06;0,13;0,2;2,1;4,36
11;Cachorro-quente , Nao se aplica;N/A;272,47;8,73;15,22;23,59;24,8;1,09;N/A;70,41;16,56;0,15;69,34;1,89;868,34;123,95;0,13;0,93;5,79;N/A;N/A;0,23;0,19;0,11;2,85;1,2
11;Hamb˙rguer (sanduÌche), Nao se aplica;N/A;267,16;13,08;9,22;23,71;32,36;1,68;N/A;93;24,31;0,22;101,47;2,71;472,53;221,58;0,18;2,16;0;N/A;N/A;0,28;0,25;0,18;3,73;2,18
11;Cheeseburger , Nao se aplica;N/A;279,85;14,15;11,81;31,98;28,74;1,49;N/A;147;24,62;0,19;149,88;2,42;592,12;215,39;0,16;2,24;29,06;N/A;N/A;0,25;0,27;0,17;3,3;1,92
11;Eggsburger , Nao se aplica;N/A;269,44;13,28;16,1;148,59;17,42;0,64;N/A;60,17;16,2;0,1;121,64;2,1;461,19;177,98;0,11;2,19;56,41;N/A;N/A;0,15;0,3;0,21;2,66;1,52
11;Bauru , Nao se aplica;N/A;229,47;13,67;13;35,15;13,97;0,78;N/A;106,84;18,64;0,11;186,11;1,46;890,09;234,27;0,12;1,46;33,87;N/A;N/A;0,39;0,25;0,19;3,44;1,62
11;Americano, Nao se aplica;N/A;236,68;10,05;14,22;127,5;16,85;1;N/A;118,49;16,21;0,2;146,27;1,73;474,56;154,1;0,11;1;62,87;N/A;N/A;0,24;0,31;0,11;2,05;3,09
11;Misto-quente ou frio , Nao se aplica;N/A;265,42;16,29;13,78;42,63;18,3;0,85;N/A;168,76;22,53;0,19;252,02;1,9;1175,68;235,32;0,15;1,83;77,17;N/A;N/A;0,46;0,32;0,17;4,04;0,01
11;SanduÌche de queijo prato, Nao se aplica;N/A;329,29;12,22;17,24;32,11;31,09;1,45;N/A;281,22;23,25;0,29;236,17;2,32;972,56;120,36;0,16;1,43;131,09;N/A;N/A;0,28;0,32;0,08;2,67;0,01
11;SanduÌche de salame, Nao se aplica;N/A;282,99;8,97;13,74;22,66;30,27;1,4;N/A;96,69;17,36;0,28;98,27;2,58;839,12;110,33;0,18;1,1;48,83;N/A;N/A;0,32;0,27;0,1;3,54;0,01
11;SanduÌche de presunto, Nao se aplica;N/A;230,33;10,97;12,15;24,73;18,73;1,11;N/A;63,46;17,85;0,2;141,52;1,86;844,22;223,88;0,15;1,18;7,8;N/A;N/A;0,43;0,25;0,21;3,8;0,5
11;SanduÌche de queijo prato com presunto, Nao se aplica;N/A;265,42;16,29;13,78;42,63;18,3;0,85;N/A;168,76;22,53;0,19;252,02;1,9;1175,68;235,32;0,15;1,83;77,17;N/A;N/A;0,46;0,32;0,17;4,04;0,01
11;SanduÌche de mortadela, Nao se aplica;N/A;315,97;8,6;16,56;25,62;32,81;1,45;N/A;103,26;18,81;0,38;104,67;2,66;824,32;138,46;0,19;1,22;46,72;N/A;N/A;0,33;0,25;0,18;3,77;3,77
11;SanduÌche de queijo minas, Nao se aplica;N/A;329,29;12,22;17,24;32,11;31,09;1,45;N/A;281,22;23,25;0,29;236,17;2,32;972,56;120,36;0,16;1,43;131,09;N/A;N/A;0,28;0,32;0,08;2,67;0,01
11;Cheese egg, Nao se aplica;N/A;279,85;14,15;11,81;31,98;28,74;1,49;N/A;147;24,62;0,19;149,88;2,42;592,12;215,39;0,16;2,24;29,06;N/A;N/A;0,25;0,27;0,17;3,3;1,92
11;Cheese tudo, Nao se aplica;N/A;279,85;14,15;11,81;31,98;28,74;1,49;N/A;147;24,62;0,19;149,88;2,42;592,12;215,39;0,16;2,24;29,06;N/A;N/A;0,25;0,27;0,17;3,3;1,92
11;SanduÌche natural, Nao se aplica;N/A;245,58;11,21;10,84;26,28;25,58;1,47;N/A;81,83;20,07;0,25;103,37;2,22;436,03;147,94;0,15;0,94;11,5;N/A;N/A;0,24;0,21;0,22;4,42;2,13
11;Suco , Nao se aplica;N/A;41,83;0,59;0,14;0;9,81;0,31;N/A;7,97;10,95;0,01;13,94;0,44;1,99;174,27;0,06;0,07;0;N/A;N/A;0,06;0,03;0,09;0,31;34,26
11;Suco de abacaxi , Nao se aplica;N/A;53,21;0,36;0,12;0;12,92;0,2;N/A;13,05;12,05;0,51;8,03;0,31;2,01;130,51;0,07;0,11;0;N/A;N/A;0,06;0,02;0,1;0,2;10,04
11;Suco de acerola , Nao se aplica;N/A;23,06;0,4;0,3;0;4,81;0,3;N/A;10,02;12,03;0,07;9,02;0,5;3,01;97,24;0,09;0,1;0;N/A;N/A;0,02;0,06;0;0,4;1603,91
11;Suco de beterraba , Nao se aplica;N/A;30,77;0,81;0,12;0;7,11;0,76;N/A;17,14;11,73;0,12;31,27;0,39;28,03;222,58;0,04;0,16;0;N/A;N/A;0,06;0,04;0,15;0,29;5,81
11;Suco de cupua¡u , Nao se aplica;N/A;24,5;0,6;0,5;0;5,2;1,55;N/A;6,5;9;0,04;10,5;0,25;1,5;165,5;0,04;0,15;0;N/A;N/A;0,19;0,02;0,04;2,17;12,25
11;Suco de goiaba , Nao se aplica;N/A;62,28;0,37;0,14;0;15,62;0,79;N/A;2,75;3,2;0,02;5,82;0,04;0,29;60,91;0,03;0,03;0;N/A;N/A;0,01;0,01;0,02;0,16;33,2
11;Suco de laranja , Nao se aplica;N/A;41,83;0,59;0,14;0;9,81;0,31;N/A;7,97;10,95;0,01;13,94;0,44;1,99;174,27;0,06;0,07;0;N/A;N/A;0,06;0,03;0,09;0,31;34,26
11;Suco de laranja com banana , Nao se aplica;N/A;56,8;0,76;0,2;0;13,84;0,93;N/A;7,66;15,85;0,08;16,91;0,42;1,85;233,27;0,07;0,1;0;N/A;N/A;0,06;0,04;0,17;0,43;29,56
11;Suco de laranja e beterraba , Nao se aplica;N/A;30,77;0,81;0,12;0;7,11;0,76;N/A;17,14;11,73;0,12;31,27;0,39;28,03;222,58;0,04;0,16;0;N/A;N/A;0,06;0,04;0,15;0,29;5,81
11;Suco de laranja e cenoura , Nao se aplica;N/A;30,77;0,81;0,12;0;7,11;0,76;N/A;17,14;11,73;0,12;31,27;0,39;28,03;222,58;0,04;0,16;0;N/A;N/A;0,06;0,04;0,15;0,29;5,81
11;Suco de laranja cenoura e beterraba, Nao se aplica;N/A;30,77;0,81;0,12;0;7,11;0,76;N/A;17,14;11,73;0,12;31,27;0,39;28,03;222,58;0,04;0,16;0;N/A;N/A;0,06;0,04;0,15;0,29;5,81
11;Suco de mam„o , Nao se aplica;N/A;57,13;0,17;0,15;0;14,54;0,6;N/A;10,02;3,01;0,01;0;0,34;5,01;31,07;0,01;0,15;0;N/A;N/A;0,01;0;0,01;0,15;3,01
11;Suco de manga , Nao se aplica;N/A;50,86;0,11;0,06;0;13,08;0,3;N/A;16,95;2,99;0,03;2;0,36;4,99;23,94;0,02;0,02;0;N/A;N/A;0;0;0,02;0,08;15,16
11;Suco de maracuj· , Nao se aplica;N/A;60,14;0,67;0,18;0;14,48;0,2;N/A;4,01;17,04;0,01;25,06;0,36;6,01;278,63;0,05;0,06;0;N/A;N/A;0;0,1;0,06;2,25;18,24
11;Suco de mel„o , Nao se aplica;N/A;31,79;0,65;0,16;0;8;0,42;N/A;7,42;10,6;0,04;11,66;0,25;1,06;118,68;0,05;0,11;0;N/A;N/A;0,04;0,02;0,05;0,19;8,58
11;Suco de morango , Nao se aplica;N/A;59,21;0,57;0,1;0;14,51;0,23;N/A;9,49;10,23;0,36;11,9;0,25;2,87;133,74;0,03;0,06;0;N/A;N/A;0,03;0,04;0,06;0,27;4,04
11;Suco de pêssego , Nao se aplica;N/A;53,99;0,27;0,02;0;13,92;0,6;N/A;5;4;0,02;6;0,19;7;40;0,07;0,08;0;N/A;N/A;0;0,01;0,01;0,29;5,3
11;Suco de pêssego em calda , Nao se aplica;N/A;53,99;0,27;0,02;0;13,92;0,6;N/A;5;4;0,02;6;0,19;7;40;0,07;0,08;0;N/A;N/A;0;0,01;0,01;0,29;5,3
11;Vitamina , Nao se aplica;N/A;92,78;2,47;2,31;6,87;16,39;0,62;N/A;78,87;13,32;0,07;67,75;0,08;27,71;183,89;0,03;0,31;19,23;N/A;N/A;0,04;0,15;0,11;0,23;2,08
11;Vitamina de banana , Nao se aplica;N/A;92,78;2,47;2,31;6,87;16,39;0,62;N/A;78,87;13,32;0,07;67,75;0,08;27,71;183,89;0,03;0,31;19,23;N/A;N/A;0,04;0,15;0,11;0,23;2,08
11;Vitamina de banana com aveia , Nao se aplica;N/A;108,46;3,06;2,54;6,47;19,2;1,15;N/A;77,23;20,2;0,26;86,57;0,31;26,45;193,4;0,05;0,49;18,13;N/A;N/A;0,06;0,15;0,11;0,28;1,96
11;Vitamina de mam„o , Nao se aplica;N/A;80,59;2,42;2,34;7,12;12,95;0,38;N/A;85,55;9,23;0;65,81;0,04;29,1;156,1;0,01;0,3;19,93;N/A;N/A;0,04;0,14;0,03;0,15;13,03
11;Vitamina de abacate , Nao se aplica;N/A;100,19;2,74;4,64;6,87;12,8;1,34;N/A;80,07;12,6;0,03;72,05;0,06;27,95;182,22;0,08;0,37;19,23;N/A;N/A;0,04;0,14;0,04;0,23;4,16
11;Vitamina de morango , Nao se aplica;N/A;74,61;1,96;1,83;5,25;13,27;0,8;N/A;65,81;10,45;0,16;57,38;0,18;21,41;136,37;0,03;0,27;14,7;N/A;N/A;0,03;0,11;0,04;0,21;23,49
11;Vitamina mista, Nao se aplica;N/A;83,16;1,81;1,65;4,84;16,2;0,77;N/A;59,34;9,76;0,04;49,21;0,07;19,83;158,11;0,02;0,23;13,54;N/A;N/A;0,03;0,11;0,07;0,18;9,63
11;Vitamina de maÁ„, Nao se aplica;N/A;82,99;2,28;2,26;6,87;13,98;0,31;N/A;78,87;7,82;0,01;65,12;0,04;27,47;119,86;0,02;0,29;19,23;N/A;N/A;0,04;0,13;0,03;0,1;0,96
11;Refresco , Nao se aplica;N/A;46,81;0;0;0;11,92;0,2;N/A;7,97;2,99;0,08;2,99;0,09;37,84;30,87;0,01;0,01;0;N/A;N/A;0,01;0,02;0,01;0,02;22,68
11;Refresco de caju , Nao se aplica;N/A;46,81;0;0;0;11,92;0,2;N/A;7,97;2,99;0,08;2,99;0,09;37,84;30,87;0,01;0,01;0;N/A;N/A;0,01;0,02;0,01;0,02;22,68
11;Refresco de groselha , Nao se aplica;N/A;46,81;0;0;0;11,92;0,2;N/A;7,97;2,99;0,08;2,99;0,09;37,84;30,87;0,01;0,01;0;N/A;N/A;0,01;0,02;0,01;0,02;22,68
11;Refresco de laranja , Nao se aplica;N/A;46,81;0;0;0;11,92;0,2;N/A;7,97;2,99;0,08;2,99;0,09;37,84;30,87;0,01;0,01;0;N/A;N/A;0,01;0,02;0,01;0,02;22,68
11;Refresco de maracuj· , Nao se aplica;N/A;46,81;0;0;0;11,92;0,2;N/A;7,97;2,99;0,08;2,99;0,09;37,84;30,87;0,01;0,01;0;N/A;N/A;0,01;0,02;0,01;0,02;22,68
11;Refresco de lim„o, Nao se aplica;N/A;46,81;0;0;0;11,92;0,2;N/A;7,97;2,99;0,08;2,99;0,09;37,84;30,87;0,01;0,01;0;N/A;N/A;0,01;0,02;0,01;0,02;22,68
11;Salada ou verdura cozida, exceto de fruta, Nao se aplica;N/A;26;2,11;0,36;0;4,91;2,8;N/A;140;20;0,44;30;1,16;16;116;0,04;0,23;0;N/A;N/A;0,04;0,11;0,13;0,58;18,2
11;Salada de maionese , Nao se aplica;N/A;209,79;2,71;16,83;56,02;12,65;1,38;N/A;15,73;14,11;0,1;50,84;0,4;281,91;221,95;0,11;0,33;34,88;N/A;N/A;0,08;0,09;0,29;0,76;4,75
11;Pizza , Nao se aplica;N/A;281,2;14,6;11,35;21,88;29,82;1,74;N/A;308,77;24,06;0,29;264,19;2,16;736,75;184,62;0,11;1,6;51,25;N/A;N/A;0,33;0,36;0,1;2,57;2,17
11;Lasanha pronta light , Nao se aplica;N/A;158,63;10,78;7,31;28,56;12,34;1,11;N/A;150,19;19,89;0,16;145,82;1,46;319;206,39;0,09;1,65;40,68;N/A;N/A;0,1;0,16;0,13;1,57;3,56
11;Nhoque , Nao se aplica;N/A;190,54;9,31;13,18;70,21;8,49;0,26;N/A;190,1;11,3;0,07;151,28;0,76;196,3;72,18;0,05;0,94;61,89;N/A;N/A;0,08;0,21;0,03;0,54;0
11;Caneloni, Nao se aplica;N/A;120,86;5,94;6,8;43,32;9,22;1,01;N/A;66,9;19,1;0,17;84,01;1,42;430,52;234,53;0,09;1,02;34,12;N/A;N/A;0,09;0,15;0,13;1,36;5,25
11;Capeleti , Nao se aplica;N/A;95,24;5,53;2,59;54,49;12,6;1,2;N/A;48,55;16,71;0,18;70,19;1,48;499,6;176,19;0,08;0,83;18,67;N/A;N/A;0,13;0,16;0,11;1,46;4,21
11;Ravioli , Nao se aplica;N/A;95,24;5,53;2,59;54,49;12,6;1,2;N/A;48,55;16,71;0,18;70,19;1,48;499,6;176,19;0,08;0,83;18,67;N/A;N/A;0,13;0,16;0,11;1,46;4,21
